timestamp,FIT_001_Flow,LIT_001_Level,LIT_002_Level,TT_001_Temp,TT_002_Temp
2026-05-30 04:31:30+00:00,-118.5185165405,116.323059082,59.2375564575,30.7436332703,0.0
2026-05-30 04:32:00+00:00,-118.5185165405,116.323059082,59.2267074585,30.76171875,0.0
2026-05-30 04:32:30+00:00,-118.5185165405,116.030090332,59.2339401245,30.7436332703,0.0
2026-05-30 04:33:00+00:00,-118.5185165405,116.301361084,59.2303237915,30.76171875,0.0
2026-05-30 04:33:30+00:00,-118.5185165405,116.2832717896,59.2375564575,30.7327823639,0.0
2026-05-30 04:34:00+00:00,-118.5185165405,116.301361084,59.2122383118,30.76171875,0.0
2026-05-30 04:34:30+00:00,-118.5185165405,116.3375244141,59.2303237915,30.76171875,0.0
2026-05-30 04:35:00+00:00,-118.5185165405,116.30859375,59.2339401245,30.7255496979,0.0
2026-05-30 04:35:30+00:00,-118.5185165405,116.30859375,59.2520256042,30.7436332703,0.0
2026-05-30 04:36:00+00:00,-118.5185165405,116.30859375,59.2194709778,30.7436332703,0.0
2026-05-30 04:36:30+00:00,-118.5185165405,116.5581588744,59.2628746033,30.7436332703,0.0
2026-05-30 04:37:00+00:00,-118.5185165405,116.5581588744,59.2447891235,30.7436332703,0.0
2026-05-30 04:37:30+00:00,-118.5185165405,116.221786499,59.2375564575,30.7255496979,0.0
2026-05-30 04:38:00+00:00,-118.5185165405,116.319442749,59.2303237915,30.7074642181,0.0
2026-05-30 04:38:30+00:00,-118.5185165405,116.312210083,59.2122383118,30.7074642181,0.0
2026-05-30 04:39:00+00:00,-118.5185165405,116.500289917,59.2013893127,30.7255496979,0.0
2026-05-30 04:39:30+00:00,-118.5185165405,116.3483810424,59.2303237915,30.7074642181,0.0
2026-05-30 04:40:00+00:00,-118.5185165405,116.1639175415,59.2267074585,30.7255496979,0.0
2026-05-30 04:40:30+00:00,-118.5185165405,116.330291748,59.2701072693,30.7255496979,0.0
2026-05-30 04:41:00+00:00,-118.5185165405,116.427947998,59.2484092712,30.6966133118,0.0
2026-05-30 04:41:30+00:00,-118.5185165405,116.4713516235,59.2701072693,30.7255496979,0.0
2026-05-30 04:42:00+00:00,-118.5185165405,116.326675415,59.2339401245,30.7074642181,0.0
2026-05-30 04:42:30+00:00,-118.5185165405,116.2868881226,59.288192749,30.6893806458,0.0
2026-05-30 04:43:00+00:00,-118.5185165405,116.402633667,59.273727417,30.6893806458,0.0
2026-05-30 04:43:30+00:00,-118.5185165405,116.3411407471,59.2339401245,30.7074642181,0.0
2026-05-30 04:44:00+00:00,-118.5185165405,116.2905044556,59.2484092712,30.6893806458,0.0
2026-05-30 04:44:30+00:00,-118.5185165405,116.330291748,59.284576416,30.6893806458,0.0
2026-05-30 04:45:00+00:00,-118.5185165405,116.2543411255,59.288192749,30.7074642181,0.0
2026-05-30 04:45:30+00:00,-118.5185165405,116.319442749,59.2990455627,30.7002315521,0.0
2026-05-30 04:46:00+00:00,-118.5185165405,116.11328125,59.3171272278,30.7074642181,0.0
2026-05-30 04:46:30+00:00,-118.5185165405,116.312210083,59.3424453735,30.7074642181,0.0
2026-05-30 04:47:00+00:00,-118.5185165405,116.3917770386,59.389465332,30.6893806458,0.0
2026-05-30 04:47:30+00:00,-118.5185165405,116.124130249,59.382232666,30.7074642181,0.0
2026-05-30 04:48:00+00:00,-118.5185165405,116.301361084,59.371383667,30.6893806458,0.0
2026-05-30 04:48:30+00:00,-118.5185165405,116.326675415,59.4003181458,30.6893806458,0.0
2026-05-30 04:49:00+00:00,-118.5185165405,116.2543411255,59.378616333,30.671295166,0.0
2026-05-30 04:49:30+00:00,-118.5185165405,116.312210083,59.389465332,30.7074642181,0.0
2026-05-30 04:50:00+00:00,-118.5185165405,116.4351806641,59.3569145203,30.671295166,0.0
2026-05-30 04:50:30+00:00,-118.5185165405,116.301361084,59.3098945618,30.671295166,0.0
2026-05-30 04:51:00+00:00,-118.5185165405,116.2941207886,59.3243637085,30.671295166,0.0
2026-05-30 04:51:30+00:00,-118.5185165405,116.304977417,59.2628746033,30.6640625,0.0
2026-05-30 04:52:00+00:00,-118.5185165405,116.4460372924,59.2303237915,30.6893806458,0.0
2026-05-30 04:52:30+00:00,-118.5185165405,116.1385955811,59.190536499,30.671295166,0.0
2026-05-30 04:53:00+00:00,-118.5185165405,116.2760391235,59.183303833,30.671295166,0.0
2026-05-30 04:53:30+00:00,-118.5185165405,116.312210083,59.1579856873,30.6532115936,0.0
2026-05-30 04:54:00+00:00,-118.5185165405,116.030090332,59.1616020203,30.6749134064,0.0
2026-05-30 04:54:30+00:00,-118.5185165405,116.2941207886,59.1399002075,30.671295166,0.0
2026-05-30 04:55:00+00:00,-118.5185165405,116.218170166,59.1399002075,30.671295166,0.0
2026-05-30 04:55:30+00:00,-118.5185165405,116.312210083,59.1073493958,30.671295166,0.0
2026-05-30 04:56:00+00:00,-118.5185165405,116.2868881226,59.1435165405,30.6893806458,0.0
2026-05-30 04:56:30+00:00,-118.5185165405,116.30859375,59.1290512085,30.6532115936,0.0
2026-05-30 04:57:00+00:00,-118.5185165405,116.319442749,59.1543693542,30.671295166,0.0
2026-05-30 04:57:30+00:00,-118.5185165405,116.30859375,59.1796875,30.671295166,0.0
2026-05-30 04:58:00+00:00,-118.5185165405,116.5581588744,59.1652183533,30.6749134064,0.0
2026-05-30 04:58:30+00:00,-118.5185165405,116.301361084,59.2013893127,30.671295166,0.0
2026-05-30 04:59:00+00:00,-118.5185165405,116.30859375,59.2013893127,30.671295166,0.0
2026-05-30 04:59:30+00:00,-118.5185165405,116.420715332,59.2013893127,30.6387443542,0.0
2026-05-30 05:00:00+00:00,-118.5185165405,116.3556137085,59.2158546448,30.6423606873,0.0
2026-05-30 05:00:30+00:00,-118.5185165405,116.511138916,59.197769165,30.6351261139,0.0
2026-05-30 05:01:00+00:00,-118.5185165405,116.3483810424,59.2375564575,30.6387443542,0.0
2026-05-30 05:01:30+00:00,-118.5185165405,116.304977417,59.2086219788,30.6351261139,0.0
2026-05-30 05:02:00+00:00,-118.5185165405,116.330291748,59.194152832,30.5989570618,0.0
2026-05-30 05:02:30+00:00,-118.5185165405,116.312210083,59.176071167,30.6351261139,0.0
2026-05-30 05:03:00+00:00,-118.5185165405,116.319442749,59.1652183533,30.6532115936,0.0
2026-05-30 05:03:30+00:00,-118.5185165405,116.312210083,59.1796875,30.6351261139,0.0
2026-05-30 05:04:00+00:00,-118.5185165405,116.312210083,59.1362838745,30.6351261139,0.0
2026-05-30 05:04:30+00:00,-118.5185165405,116.312210083,59.1362838745,30.6387443542,0.0
2026-05-30 05:05:00+00:00,-118.5185165405,116.4532699585,59.1290512085,30.6351261139,0.0
2026-05-30 05:05:30+00:00,-118.5185165405,116.2760391235,59.1037330627,30.5917243958,0.0
2026-05-30 05:06:00+00:00,-118.5185165405,116.3845443726,59.1037330627,30.5989570618,0.0
2026-05-30 05:06:30+00:00,-118.5185165405,116.2905044556,59.1181983948,30.5808734894,0.0
2026-05-30 05:07:00+00:00,-118.5185165405,116.330291748,59.1109657288,30.6278934479,0.0
2026-05-30 05:07:30+00:00,-118.5185165405,116.30859375,59.1218147278,30.5989570618,0.0
2026-05-30 05:08:00+00:00,-118.5185165405,116.3411407471,59.1109657288,30.5989570618,0.0
2026-05-30 05:08:30+00:00,-118.5185165405,116.304977417,59.1290512085,30.6351261139,0.0
2026-05-30 05:09:00+00:00,-118.5185165405,116.323059082,59.1435165405,30.6351261139,0.0
2026-05-30 05:09:30+00:00,-118.5185165405,116.221786499,59.100112915,30.6459770203,0.0
2026-05-30 05:10:00+00:00,-118.5185165405,116.319442749,59.1290512085,30.5808734894,0.0
2026-05-30 05:10:30+00:00,-118.5185165405,116.330291748,59.1290512085,30.5483207703,0.0
2026-05-30 05:11:00+00:00,-118.5185165405,116.3664627075,59.197769165,30.5808734894,0.0
2026-05-30 05:11:30+00:00,-118.5185165405,116.3773117065,59.183303833,30.5917243958,0.0
2026-05-30 05:12:00+00:00,-118.5185165405,116.1385955811,59.1796875,30.5808734894,0.0
2026-05-30 05:12:30+00:00,-118.5185165405,116.2832717896,59.1796875,30.5808734894,0.0
2026-05-30 05:13:00+00:00,-118.5185165405,116.304977417,59.1724510193,30.5808734894,0.0
2026-05-30 05:13:30+00:00,-118.5185165405,116.4641189575,59.1543693542,30.5989570618,0.0
2026-05-30 05:14:00+00:00,-118.5185165405,116.3483810424,59.1579856873,30.5989570618,0.0
2026-05-30 05:14:30+00:00,-118.5185165405,116.3411407471,59.1037330627,30.5627880096,0.0
2026-05-30 05:15:00+00:00,-118.5185165405,116.330291748,59.0458602905,30.570022583,0.0
2026-05-30 05:15:30+00:00,-118.5185165405,116.2760391235,59.0277786255,30.5808734894,0.0
2026-05-30 05:16:00+00:00,-118.5185165405,116.131362915,59.0639457703,30.5808734894,0.0
2026-05-30 05:16:30+00:00,-118.5185165405,116.1639175415,59.0096931458,30.5808734894,0.0
2026-05-30 05:17:00+00:00,-118.5185165405,116.3411407471,59.0530967712,30.5808734894,0.0
2026-05-30 05:17:30+00:00,-118.5185165405,116.2941207886,59.0277786255,30.5808734894,0.0
2026-05-30 05:18:00+00:00,-118.5185165405,116.326675415,59.0350112915,30.5808734894,0.0
2026-05-30 05:18:30+00:00,-118.5185165405,116.511138916,58.980758667,30.5808734894,0.0
2026-05-30 05:19:00+00:00,-118.5185165405,116.409866333,58.9626731873,30.5808734894,0.0
2026-05-30 05:19:30+00:00,-118.5185165405,116.2905044556,59.0277786255,30.5808734894,0.0
2026-05-30 05:20:00+00:00,-118.5185165405,116.30859375,59.0133094788,30.5627880096,0.0
2026-05-30 05:20:30+00:00,-118.5185165405,116.3628463744,59.0133094788,30.5627880096,0.0
2026-05-30 05:21:00+00:00,-118.5185165405,116.34475708,59.0458602905,30.5627880096,0.0
2026-05-30 05:21:30+00:00,-118.5185165405,116.2579574585,59.0386276245,30.5627880096,0.0
2026-05-30 05:22:00+00:00,-118.5185165405,116.3411407471,59.08203125,30.5447044373,0.0
2026-05-30 05:22:30+00:00,-118.5185165405,116.2905044556,59.0494766235,30.5627880096,0.0
2026-05-30 05:23:00+00:00,-118.5185165405,116.3411407471,59.0567131042,30.5447044373,0.0
2026-05-30 05:23:30+00:00,-118.5185165405,116.14944458,59.0494766235,30.5447044373,0.0
2026-05-30 05:24:00+00:00,-118.5185165405,116.323059082,59.0205421448,30.5627880096,0.0
2026-05-30 05:24:30+00:00,-118.5185165405,116.2941207886,59.0494766235,30.5447044373,0.0
2026-05-30 05:25:00+00:00,-118.5185165405,116.3411407471,59.0350112915,30.5627880096,0.0
2026-05-30 05:25:30+00:00,-118.5185165405,116.30859375,59.0458602905,30.5302371979,0.0
2026-05-30 05:26:00+00:00,-118.5185165405,116.330291748,59.0458602905,30.5447044373,0.0
2026-05-30 05:26:30+00:00,-118.5185165405,116.3375244141,59.0169258118,30.5302371979,0.0
2026-05-30 05:27:00+00:00,-118.5185165405,116.323059082,59.0458602905,30.5302371979,0.0
2026-05-30 05:27:30+00:00,-118.5185165405,116.304977417,59.0169258118,30.5447044373,0.0
2026-05-30 05:28:00+00:00,-118.5185165405,116.3592300415,59.0169258118,30.5555553436,0.0
2026-05-30 05:28:30+00:00,-118.5185165405,116.312210083,59.0133094788,30.5266189575,0.0
2026-05-30 05:29:00+00:00,-118.5185165405,116.218170166,59.0277786255,30.5447044373,0.0
2026-05-30 05:29:30+00:00,-118.5185165405,116.3411407471,58.998840332,30.5266189575,0.0
2026-05-30 05:30:00+00:00,-118.5185165405,116.427947998,59.0567131042,30.5266189575,0.0
2026-05-30 05:30:30+00:00,-118.5185165405,116.3375244141,59.0458602905,30.5302371979,0.0
2026-05-30 05:31:00+00:00,-118.5185165405,116.301361084,59.0133094788,30.5085353851,0.0
2026-05-30 05:31:30+00:00,-118.5185165405,116.3375244141,59.0169258118,30.4940681458,0.0
2026-05-30 05:32:00+00:00,-118.5185165405,116.319442749,58.998840332,30.5085353851,0.0
2026-05-30 05:32:30+00:00,-118.5185165405,116.402633667,59.0567131042,30.5266189575,0.0
2026-05-30 05:33:00+00:00,-118.5185165405,116.326675415,59.002456665,30.5447044373,0.0
2026-05-30 05:33:30+00:00,-118.5185165405,116.2651901244,59.0133094788,30.5085353851,0.0
2026-05-30 05:34:00+00:00,-118.5185165405,116.319442749,59.0313949585,30.5266189575,0.0
2026-05-30 05:34:30+00:00,-118.5185165405,116.4496536255,59.0313949585,30.5447044373,0.0
2026-05-30 05:35:00+00:00,-118.5185165405,116.312210083,59.0350112915,30.5085353851,0.0
2026-05-30 05:35:30+00:00,-118.5185165405,116.323059082,59.0494766235,30.5266189575,0.0
2026-05-30 05:36:00+00:00,-118.5185165405,116.2362518311,59.0567131042,30.5085353851,0.0
2026-05-30 05:36:30+00:00,-118.5185165405,116.3628463744,59.0386276245,30.5266189575,0.0
2026-05-30 05:37:00+00:00,-118.5185165405,116.304977417,59.0205421448,30.5085353851,0.0
2026-05-30 05:37:30+00:00,-118.5185165405,116.229019165,59.0205421448,30.5266189575,0.0
2026-05-30 05:38:00+00:00,-118.5185165405,116.3483810424,59.0567131042,30.5302371979,0.0
2026-05-30 05:38:30+00:00,-118.5185165405,116.301361084,59.0169258118,30.5266189575,0.0
2026-05-30 05:39:00+00:00,-118.5185165405,116.2905044556,59.0350112915,30.5266189575,0.0
2026-05-30 05:39:30+00:00,-118.5185165405,116.30859375,59.0096931458,30.5085353851,0.0
2026-05-30 05:40:00+00:00,-118.5185165405,116.511138916,59.0277786255,30.4904518127,0.0
2026-05-30 05:40:30+00:00,-118.5185165405,116.3375244141,59.0096931458,30.4904518127,0.0
2026-05-30 05:41:00+00:00,-118.5185165405,116.301361084,59.0169258118,30.5085353851,0.0
2026-05-30 05:41:30+00:00,-118.5185165405,116.2868881226,59.0169258118,30.5085353851,0.0
2026-05-30 05:42:00+00:00,-118.5185165405,116.0771102905,58.9771385193,30.4904518127,0.0
2026-05-30 05:42:30+00:00,-118.5185165405,116.2760391235,58.9771385193,30.4904518127,0.0
2026-05-30 05:43:00+00:00,-118.5185165405,116.323059082,58.9445877075,30.5013008118,0.0
2026-05-30 05:43:30+00:00,-118.5185165405,116.2905044556,58.9626731873,30.4904518127,0.0
2026-05-30 05:44:00+00:00,-118.5185165405,116.2724227905,58.9590568542,30.472366333,0.0
2026-05-30 05:44:30+00:00,-118.5185165405,116.218170166,58.9735221863,30.4796009064,0.0
2026-05-30 05:45:00+00:00,-118.5185165405,116.221786499,58.9445877075,30.4832172394,0.0
2026-05-30 05:45:30+00:00,-118.5185165405,116.319442749,58.980758667,30.5085353851,0.0
2026-05-30 05:46:00+00:00,-118.5185165405,116.30859375,58.9771385193,30.472366333,0.0
2026-05-30 05:46:30+00:00,-118.5185165405,116.2579574585,58.9554405212,30.4904518127,0.0
2026-05-30 05:47:00+00:00,-118.5185165405,116.2905044556,59.0133094788,30.472366333,0.0
2026-05-30 05:47:30+00:00,-118.5185165405,116.109664917,59.0096931458,30.4904518127,0.0
2026-05-30 05:48:00+00:00,-118.5185165405,116.312210083,59.0205421448,30.4904518127,0.0
2026-05-30 05:48:30+00:00,-118.5185165405,116.301361084,58.998840332,30.4904518127,0.0
2026-05-30 05:49:00+00:00,-118.5185165405,116.2905044556,59.0133094788,30.4904518127,0.0
2026-05-30 05:49:30+00:00,-118.5185165405,116.3483810424,58.995223999,30.472366333,0.0
2026-05-30 05:50:00+00:00,-118.5185165405,116.312210083,59.002456665,30.472366333,0.0
2026-05-30 05:50:30+00:00,-118.5185165405,116.3628463744,58.991607666,30.472366333,0.0
2026-05-30 05:51:00+00:00,-118.5185165405,116.30859375,58.998840332,30.472366333,0.0
2026-05-30 05:51:30+00:00,-118.5185165405,116.301361084,58.9626731873,30.4542827606,0.0
2026-05-30 05:52:00+00:00,-118.5185165405,116.0409393311,58.9735221863,30.472366333,0.0
2026-05-30 05:52:30+00:00,-118.5185165405,116.3917770386,59.0133094788,30.472366333,0.0
2026-05-30 05:53:00+00:00,-118.5185165405,116.326675415,58.9662895203,30.4542827606,0.0
2026-05-30 05:53:30+00:00,-118.5185165405,116.301361084,58.9445877075,30.4542827606,0.0
2026-05-30 05:54:00+00:00,-118.5185165405,116.3411407471,58.9084205627,30.472366333,0.0
2026-05-30 05:54:30+00:00,-118.5185165405,116.304977417,58.9409713745,30.472366333,0.0
2026-05-30 05:55:00+00:00,-118.5185165405,116.221786499,58.901184082,30.472366333,0.0
2026-05-30 05:55:30+00:00,-118.5185165405,116.2760391235,58.890335083,30.4615154266,0.0
2026-05-30 05:56:00+00:00,-118.5185165405,116.312210083,58.9120368958,30.4542827606,0.0
2026-05-30 05:56:30+00:00,-118.5185165405,116.2905044556,58.883102417,30.4542827606,0.0
2026-05-30 05:57:00+00:00,-118.5185165405,116.323059082,58.9084205627,30.4542827606,0.0
2026-05-30 05:57:30+00:00,-118.5185165405,116.301361084,58.88671875,30.4181137085,0.0
2026-05-30 05:58:00+00:00,-118.5185165405,116.2832717896,58.9445877075,30.472366333,0.0
2026-05-30 05:58:30+00:00,-118.5185165405,116.2832717896,58.9265022278,30.4542827606,0.0
2026-05-30 05:59:00+00:00,-118.5185165405,116.507522583,58.9409713745,30.4181137085,0.0
2026-05-30 05:59:30+00:00,-118.5185165405,116.507522583,58.9373550415,30.4181137085,0.0
2026-05-30 06:00:00+00:00,-118.5185165405,116.301361084,58.9590568542,30.4542827606,0.0
2026-05-30 06:00:30+00:00,-118.5185165405,116.2832717896,58.980758667,30.4181137085,0.0
2026-05-30 06:01:00+00:00,-118.5185165405,116.30859375,59.0096931458,30.4542827606,0.0
2026-05-30 06:01:30+00:00,-118.5185165405,116.2868881226,59.0567131042,30.4542827606,0.0
2026-05-30 06:02:00+00:00,-118.5185165405,116.34475708,59.0530967712,30.4181137085,0.0
2026-05-30 06:02:30+00:00,-118.5185165405,116.312210083,59.0530967712,30.4181137085,0.0
2026-05-30 06:03:00+00:00,-118.5185165405,116.413482666,59.089263916,30.4181137085,0.0
2026-05-30 06:03:30+00:00,-118.5185165405,116.2362518311,59.0747947693,30.4181137085,0.0
2026-05-30 06:04:00+00:00,-118.5185165405,116.330291748,59.0675621033,30.4289627075,0.0
2026-05-30 06:04:30+00:00,-118.5185165405,116.1964645386,59.08203125,30.4542827606,0.0
2026-05-30 06:05:00+00:00,-118.5185165405,116.323059082,59.085647583,30.3819446564,0.0
2026-05-30 06:05:30+00:00,-118.5185165405,116.2832717896,59.0313949585,30.4542827606,0.0
2026-05-30 06:06:00+00:00,-118.5185165405,116.124130249,59.0494766235,30.4000282288,0.0
2026-05-30 06:06:30+00:00,-118.5185165405,116.330291748,59.0096931458,30.4181137085,0.0
2026-05-30 06:07:00+00:00,-118.5185165405,116.420715332,59.002456665,30.4181137085,0.0
2026-05-30 06:07:30+00:00,-118.5185165405,116.4460372924,58.991607666,30.4181137085,0.0
2026-05-30 06:08:00+00:00,-118.5185165405,116.301361084,58.998840332,30.4253463745,0.0
2026-05-30 06:08:30+00:00,-118.5185165405,116.2941207886,58.980758667,30.3819446564,0.0
2026-05-30 06:09:00+00:00,-118.5185165405,116.30859375,59.0096931458,30.3819446564,0.0
2026-05-30 06:09:30+00:00,-118.5185165405,116.3375244141,59.0350112915,30.4542827606,0.0
2026-05-30 06:10:00+00:00,-118.5185165405,116.330291748,59.0458602905,30.3819446564,0.0
2026-05-30 06:10:30+00:00,-118.5185165405,116.2832717896,59.0277786255,30.4253463745,0.0
2026-05-30 06:11:00+00:00,-118.5185165405,116.3917770386,59.0567131042,30.3819446564,0.0
2026-05-30 06:11:30+00:00,-118.5185165405,116.2941207886,59.0277786255,30.4181137085,0.0
2026-05-30 06:12:00+00:00,-118.5185165405,116.2905044556,59.0458602905,30.4000282288,0.0
2026-05-30 06:12:30+00:00,-118.5185165405,116.304977417,59.0277786255,30.37109375,0.0
2026-05-30 06:13:00+00:00,-118.5185165405,116.34475708,59.0530967712,30.4000282288,0.0
2026-05-30 06:13:30+00:00,-118.5185165405,116.2941207886,59.0169258118,30.4000282288,0.0
2026-05-30 06:14:00+00:00,-118.5185165405,116.326675415,59.0205421448,30.3819446564,0.0
2026-05-30 06:14:30+00:00,-118.5185165405,116.2688064575,59.0386276245,30.4000282288,0.0
2026-05-30 06:15:00+00:00,-118.5185165405,116.3556137085,59.0530967712,30.4000282288,0.0
2026-05-30 06:15:30+00:00,-118.5185165405,116.312210083,59.0567131042,30.4000282288,0.0
2026-05-30 06:16:00+00:00,-118.5185165405,116.221786499,59.002456665,30.3819446564,0.0
2026-05-30 06:16:30+00:00,-118.5185165405,116.2868881226,59.0458602905,30.3819446564,0.0
2026-05-30 06:17:00+00:00,-118.5185165405,116.30859375,59.0567131042,30.3819446564,0.0
2026-05-30 06:17:30+00:00,-118.5185165405,116.34475708,59.0205421448,30.4000282288,0.0
2026-05-30 06:18:00+00:00,-118.5185165405,116.3483810424,59.0313949585,30.3819446564,0.0
2026-05-30 06:18:30+00:00,-118.5185165405,116.3375244141,59.0277786255,30.3819446564,0.0
2026-05-30 06:19:00+00:00,-118.5185165405,116.2832717896,59.0096931458,30.3819446564,0.0
2026-05-30 06:19:30+00:00,-118.5185165405,116.312210083,58.9771385193,30.4000282288,0.0
2026-05-30 06:20:00+00:00,-118.5185165405,116.304977417,58.9445877075,30.3927955627,0.0
2026-05-30 06:20:30+00:00,-118.5185165405,116.319442749,58.9445877075,30.3819446564,0.0
2026-05-30 06:21:00+00:00,-118.5185165405,116.50390625,58.9626731873,30.3819446564,0.0
2026-05-30 06:21:30+00:00,-118.5185165405,116.3483810424,58.9301223755,30.3819446564,0.0
2026-05-30 06:22:00+00:00,-118.5185165405,116.323059082,58.904800415,30.3819446564,0.0
2026-05-30 06:22:30+00:00,-118.5185165405,116.330291748,58.904800415,30.3638591766,0.0
2026-05-30 06:23:00+00:00,-118.5185165405,116.4894332886,58.88671875,30.3638591766,0.0
2026-05-30 06:23:30+00:00,-118.5185165405,116.319442749,58.904800415,30.3457756042,0.0
2026-05-30 06:24:00+00:00,-118.5185165405,116.0734939575,58.9265022278,30.3457756042,0.0
2026-05-30 06:24:30+00:00,-118.5185165405,116.2724227905,58.9192695618,30.3638591766,0.0
2026-05-30 06:25:00+00:00,-118.5185165405,116.312210083,58.9445877075,30.3819446564,0.0
2026-05-30 06:25:30+00:00,-118.5185165405,116.214553833,58.9554405212,30.3457756042,0.0
2026-05-30 06:26:00+00:00,-118.5185165405,116.2724227905,58.9590568542,30.3638591766,0.0
2026-05-30 06:26:30+00:00,-118.5185165405,116.2362518311,58.984375,30.3638591766,0.0
2026-05-30 06:27:00+00:00,-118.5185165405,116.413482666,58.9771385193,30.3276901245,0.0
2026-05-30 06:27:30+00:00,-118.5185165405,116.3375244141,58.9662895203,30.3457756042,0.0
2026-05-30 06:28:00+00:00,-118.5185165405,116.229019165,59.0096931458,30.3457756042,0.0
2026-05-30 06:28:30+00:00,-118.5185165405,116.330291748,58.9771385193,30.3457756042,0.0
2026-05-30 06:29:00+00:00,-118.5185165405,116.2832717896,59.0133094788,30.3638591766,0.0
2026-05-30 06:29:30+00:00,-118.5185165405,116.301361084,59.0386276245,30.3276901245,0.0
2026-05-30 06:30:00+00:00,-118.5185165405,116.218170166,59.0494766235,30.3493919373,0.0
2026-05-30 06:30:30+00:00,-118.5185165405,116.304977417,59.0096931458,30.3457756042,0.0
2026-05-30 06:31:00+00:00,-118.5185165405,116.319442749,58.995223999,30.3457756042,0.0
2026-05-30 06:31:30+00:00,-118.5185165405,116.312210083,58.995223999,30.3313064575,0.0
2026-05-30 06:32:00+00:00,-118.5185165405,116.413482666,58.995223999,30.3457756042,0.0
2026-05-30 06:32:30+00:00,-118.5185165405,116.218170166,58.9373550415,30.3457756042,0.0
2026-05-30 06:33:00+00:00,-118.5185165405,116.2760391235,58.9626731873,30.3349246979,0.0
2026-05-30 06:33:30+00:00,-118.5185165405,116.319442749,58.901184082,30.3276901245,0.0
2026-05-30 06:34:00+00:00,-118.5185165405,116.4930572509,58.9120368958,30.3457756042,0.0
2026-05-30 06:34:30+00:00,-118.5185165405,116.3483810424,58.9771385193,30.3457756042,0.0
2026-05-30 06:35:00+00:00,-118.5185165405,116.4568862915,58.9192695618,30.3493919373,0.0
2026-05-30 06:35:30+00:00,-118.5185165405,116.301361084,58.9373550415,30.3276901245,0.0
2026-05-30 06:36:00+00:00,-118.5185165405,116.2760391235,58.9662895203,30.3457756042,0.0
2026-05-30 06:36:30+00:00,-118.5185165405,116.30859375,58.9771385193,30.3096065521,0.0
2026-05-30 06:37:00+00:00,-118.5185165405,116.24710083,58.984375,30.3276901245,0.0
2026-05-30 06:37:30+00:00,-118.5185165405,116.30859375,58.9771385193,30.3313064575,0.0
2026-05-30 06:38:00+00:00,-118.5185165405,116.5834732056,58.9554405212,30.3457756042,0.0
2026-05-30 06:38:30+00:00,-118.5185165405,116.11328125,58.9228858948,30.3276901245,0.0
2026-05-30 06:39:00+00:00,-118.5185165405,116.3917770386,58.9590568542,30.3096065521,0.0
2026-05-30 06:39:30+00:00,-118.5185165405,116.0554122924,58.9301223755,30.3276901245,0.0
2026-05-30 06:40:00+00:00,-118.5185165405,116.30859375,58.9373550415,30.3096065521,0.0
2026-05-30 06:40:30+00:00,-118.5185165405,116.50390625,58.9373550415,30.3276901245,0.0
2026-05-30 06:41:00+00:00,-118.5185165405,116.2941207886,58.893951416,30.3096065521,0.0
2026-05-30 06:41:30+00:00,-118.5185165405,116.301361084,58.901184082,30.3096065521,0.0
2026-05-30 06:42:00+00:00,-118.5185165405,116.304977417,58.901184082,30.3096065521,0.0
2026-05-30 06:42:30+00:00,-118.5185165405,116.330291748,58.8541641235,30.3276901245,0.0
2026-05-30 06:43:00+00:00,-118.5185165405,116.05178833,58.904800415,30.2915210724,0.0
2026-05-30 06:43:30+00:00,-118.5185165405,116.330291748,58.9084205627,30.2915210724,0.0
2026-05-30 06:44:00+00:00,-118.5185165405,116.2109375,58.8505477905,30.2915210724,0.0
2026-05-30 06:44:30+00:00,-118.5185165405,116.319442749,58.9192695618,30.2915210724,0.0
2026-05-30 06:45:00+00:00,-118.5185165405,116.500289917,58.9084205627,30.2915210724,0.0
2026-05-30 06:45:30+00:00,-118.5185165405,116.2941207886,58.9626731873,30.3096065521,0.0
2026-05-30 06:46:00+00:00,-118.5185165405,116.301361084,58.9228858948,30.280670166,0.0
2026-05-30 06:46:30+00:00,-118.5185165405,116.124130249,58.984375,30.2842884064,0.0
2026-05-30 06:47:00+00:00,-118.5185165405,116.312210083,58.984375,30.3096065521,0.0
2026-05-30 06:47:30+00:00,-118.5185165405,116.30859375,58.9735221863,30.2915210724,0.0
2026-05-30 06:48:00+00:00,-118.5185165405,116.312210083,59.0096931458,30.2915210724,0.0
2026-05-30 06:48:30+00:00,-118.5185165405,116.2543411255,59.0313949585,30.3096065521,0.0
2026-05-30 06:49:00+00:00,-118.5185165405,116.4387969971,59.0169258118,30.2734375,0.0
2026-05-30 06:49:30+00:00,-118.5185165405,116.2868881226,58.984375,30.2915210724,0.0
2026-05-30 06:50:00+00:00,-118.5185165405,116.2724227905,58.9626731873,30.2915210724,0.0
2026-05-30 06:50:30+00:00,-118.5185165405,116.30859375,58.991607666,30.2915210724,0.0
2026-05-30 06:51:00+00:00,-118.5185165405,116.4749679565,58.9626731873,30.2589702606,0.0
2026-05-30 06:51:30+00:00,-118.5185165405,116.54006958,58.9554405212,30.3096065521,0.0
2026-05-30 06:52:00+00:00,-118.5185165405,116.2905044556,58.9301223755,30.3096065521,0.0
2026-05-30 06:52:30+00:00,-118.5185165405,116.30859375,58.88671875,30.2842884064,0.0
2026-05-30 06:53:00+00:00,-118.5185165405,116.3375244141,58.890335083,30.2915210724,0.0
